potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd
3.3,32.6,20.1,25.9,4.3,11.6,13.4,0.3,14.3,18.7,6.09090909090909,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.5023159629309417,0.3049053204914187,0.18113250938131878,0.46199208434745165,134.426214764303,64.35774104362181
2.5,21.4,5.7,22.9,1.6,6.7,10.0,4.2,16.3,14.8,2.28,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.588024250020413,0.273707157978818,0.217220139810577,0.395630788737651,144.096421272525,62.781153771185
1.9,24.5,18.3,18.3,2.7,3.4,8.0,10.0,14.9,10.9,9.63157894736842,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.606979896283742,0.265392584384447,0.189589556781565,0.42762209153921,88.9004603806371,36.5258646083133
2.2,15.1,16.6,18.8,3.1,2.2,7.3,12.9,16.6,10.5,7.54545454545455,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.487300533749337,0.26742318724324,0.0315014328186905,0.396542487415923,44.9320433831993,18.7249395616591
3.0,22.0,13.1,21.0,2.5,5.2,8.3,6.6,15.9,13.1,4.36666666666667,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.31289476808297706,0.2873165671158657,0.021155050731017592,0.3918664325669323,32.157503530714514,18.955866747660657
4.2,27.9,8.4,24.9,2.2,9.0,10.2,1.2,15.9,17.0,2.0,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.12072212328760715,0.2947218884804309,-0.033533527446276135,0.4350341569176473,12.260730524413443,15.091386889004193
4.9,36.2,31.6,25.7,5.2,10.7,11.0,0.5,15.0,18.2,6.44897959183673,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.0095663736668042,0.300656352270854,0.0218940642687154,0.445963434581433,6.88204619884579,9.38240037759127
5.3,44.2,29.0,28.3,5.6,13.8,13.9,0.0,14.5,21.0,5.47169811320755,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,-0.0392251537780466,0.313927005371715,-0.048831321106136,0.450246478185543,7.10775978334576,7.43133358032453
6.0,37.0,55.9,30.3,6.9,15.6,15.2,0.0,14.7,22.9,9.31666666666667,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,-0.04924806579572,0.30325438611664,0.0618353827732911,0.436090202760741,11.8127542024026,9.20202681479895
5.7,45.5,64.8,31.1,8.1,17.3,17.0,0.0,13.8,24.2,11.3684210526316,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.03638090913774979,0.2868257456072814,0.09780230656606122,0.4722630686219956,33.59868859045032,15.459605495732493
5.4,39.0,36.3,31.4,6.0,17.4,17.7,0.0,13.9,24.4,6.72222222222222,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.14185432502750583,0.3042563515831767,0.07992496621757339,0.43699705088812424,59.184980194350274,29.52575714617982
3.9,47.2,80.6,27.8,9.4,15.5,16.9,0.0,12.3,21.6,20.6666666666667,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.276225815154307,0.335969855143942,0.18391299273156,0.412602190000941,70.2826638055626,41.7814038516627
3.1,35.7,31.5,24.6,4.8,10.9,13.2,0.5,13.7,17.7,10.1612903225806,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.386028014727195,0.338216574497629,0.142908120077016,0.424309825574173,86.7850264195042,41.4923757716586
2.3,32.4,28.9,21.6,5.2,8.3,11.0,2.1,13.3,14.9,12.5652173913043,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.477367185165209,0.309719627784946,0.126362915132046,0.378290825693658,100.391913875458,51.2919414889426
2.0,22.0,12.1,19.2,1.9,3.9,8.2,9.1,15.4,11.5,6.05,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.551331714609342,0.286028636546236,0.143027209002442,0.422563632727627,110.298963502806,58.700921845326
2.2,18.1,9.5,18.7,1.8,3.3,7.9,10.7,15.5,11.0,4.31818181818182,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.547103262396801,0.271434666775764,0.26734852435126,0.414090153630336,81.2492305702886,29.3465826843189
3.1,23.0,15.3,22.0,3.4,6.2,9.0,4.7,15.8,14.1,4.93548387096774,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.39269191802428,0.270679575757197,0.213947400028097,0.433346350736777,36.5888546239526,19.9261309117824
4.1,30.1,15.8,25.1,4.0,9.7,10.7,0.9,15.5,17.4,3.85365853658537,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.194046543157303,0.301565562939897,0.113220168090614,0.448521128831796,16.4428457020866,18.6609180474364
4.7,41.9,45.8,25.5,6.8,11.3,11.7,0.4,14.2,18.4,9.74468085106383,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.0473807141034616,0.320905359897426,0.12581012354834,0.401127087890733,8.65332118413857,12.6941645068505
5.1,46.6,74.1,27.4,8.8,14.2,14.2,0.0,13.2,20.8,14.5294117647059,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,-0.0267629580096106,0.322378529414031,-0.0812817505402993,0.460419955950697,10.5222366035633,10.7074461721602
5.4,41.5,109.1,27.4,11.1,14.8,14.5,0.0,12.6,21.1,20.2037037037037,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,-0.0337855416907562,0.320298641698917,0.0953665519506073,0.457859098919595,16.9289477040698,15.9628328200307
5.2,53.5,96.5,29.7,10.1,17.3,17.1,0.0,12.4,23.5,18.5576923076923,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.021579005445124,0.316758391574871,0.0346410786097915,0.436085692003337,24.6377973101907,19.7144764719383
4.6,52.4,100.9,28.6,10.4,16.6,17.3,0.0,12.0,22.6,21.9347826086957,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.0813329925765536,0.321516035411789,0.0799400174343812,0.361767581132092,32.4806524023796,16.9822230032779
4.1,38.4,43.2,27.4,6.6,13.9,15.3,0.0,13.5,20.7,10.5365853658537,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.148749240839755,0.328862974473053,0.131247312303356,0.396756598948966,51.4441541967093,26.6279288131958
3.0,35.4,32.3,24.5,5.5,11.4,13.4,0.3,13.0,17.9,10.7666666666667,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.335404552865408,0.347338199495977,0.136445735515851,0.404683953352053,89.2317865355891,41.1836853287515
2.3,34.1,23.0,22.0,3.6,8.4,11.1,1.9,13.5,15.2,10.0,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.494582105971537,0.321160292179143,0.171692580816403,0.452564208901578,97.2951711839255,44.2282549950383
2.0,20.8,7.9,19.9,1.5,4.5,8.7,7.8,15.4,12.2,3.95,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.5514569729707773,0.2839313710575227,0.23447730760283855,0.40387174730175807,98.93559641509951,42.07624685306639
2.0,28.5,31.3,16.9,5.0,3.1,7.7,10.9,13.8,10.0,15.65,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.52506976709482,0.266146790776356,0.264559941477913,0.41458472278977,72.5762128838755,36.7859294135449
2.8,25.2,19.1,19.4,4.0,4.8,8.3,7.4,14.6,12.1,6.82142857142857,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.406681113807165,0.261356284986813,0.273142460921947,0.40774540801246,78.3315847478896,33.2172379750076
4.0,27.9,17.1,23.8,3.7,8.2,9.9,2.0,15.6,16.0,4.275,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.189869212793602,0.275176432134115,-0.0917725002775497,0.425963439102871,14.0908191342517,11.2092006591057
4.7,43.3,53.4,26.0,8.2,12.0,12.2,0.2,14.1,19.0,11.3617021276596,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,0.0188093883876931,0.298642138852966,-0.0237228641364394,0.475924976469813,8.28730220999861,12.5496355255016
4.7,51.4,95.2,25.7,10.9,13.0,13.4,0.1,12.7,19.3,20.2553191489362,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,-0.0467488786786546,0.307403690288895,0.07276261257896,0.392648068134554,6.82498759249297,10.484973608721
5.6,40.4,73.1,28.6,8.7,15.4,15.3,0.0,13.2,22.0,13.0535714285714,364500.0,26.0543,100434.78,7.179,106821.0,7.6355,46963.955,3.357,10761.0866,0.7692,35431.7235,2.5326,68175.0121,4.8731,339788.9598,24.288,61581.616,4.4018,135980.9043,9.7199,34617.9409,2.4745,4400.7906,0.3146,903.6533,0.0646,45842.791,3.2768,123439.1865,8.8234,-0.0643373560153278,0.293996474131013,0.0656282523309803,0.424800466024165,7.84820002125247,7.37944647881279
5.1,52.7,74.2,29.3,8.5,16.7,16.8,0.0,12.6,23.0,14.5490196078431,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,-0.05292121092957,0.2787911753202,0.0898383132711561,0.468737616881391,12.6985329418807,11.724246372715
5.0,43.3,40.5,29.9,6.1,16.1,16.9,0.0,13.8,23.0,8.1,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.0555091211092157,0.290123043193758,0.0402993805579243,0.396972360644356,28.347908481886,20.2432417346584
3.6,54.8,101.2,26.3,10.2,14.6,16.4,0.0,11.7,20.4,28.1111111111111,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.279082273417966,0.320383932723276,0.076119637885572,0.471339981714283,76.2602225029521,38.1136510375921
3.0,32.7,41.1,23.1,6.1,9.7,12.2,0.9,13.4,16.4,13.7,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.510713547142103,0.296959152171007,-0.0413378015888347,0.498922685446903,99.1679915430222,36.9301030665571
2.3,31.6,41.5,20.7,6.0,6.9,9.8,3.9,13.8,13.7,18.0434782608696,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.615208945829093,0.265461584986754,0.180748886583143,0.425184150354668,110.160497013216,39.8235638526177
1.9,27.8,30.5,18.6,4.5,4.4,8.5,8.0,14.2,11.4,16.0526315789474,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.593500526990168,0.268488452265503,0.167726826458912,0.434967886606494,94.011083689893,36.2187436541937
2.2,22.8,15.2,19.1,3.1,4.4,8.3,8.3,14.7,11.7,6.90909090909091,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.503152725660772,0.270135843304566,0.104387659335956,0.447628444992851,76.115648674886,33.3425131236618
3.1,25.8,14.6,22.4,3.0,6.5,9.0,4.3,15.8,14.4,4.70967741935484,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.3384007961166,0.27743516173928,0.0830420208722984,0.4309760783136,56.5228275406753,20.5937725354266
4.0,34.0,21.0,24.9,3.3,10.1,11.0,0.8,14.8,17.5,5.25,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,0.119434879227186,0.297569725416121,0.111819102203199,0.466286173922657,14.3164532261518,11.4510546509937
4.8,41.1,36.5,26.6,5.9,12.4,12.2,0.1,14.2,19.5,7.60416666666667,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,-0.0153557446614739,0.316616915926,-0.01442367708547,0.455295815608578,9.77908847967126,15.9776502377206
5.3,41.7,58.1,27.6,7.2,13.4,13.5,0.0,14.2,20.4,10.9622641509434,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,-0.07420968935772,0.318277416775697,-0.0390930425743036,0.41414331405903,9.22718208723246,20.8120459324826
6.0,37.9,38.1,30.4,6.0,16.0,15.7,0.0,14.4,23.1,6.35,364950.0,25.9843,88290.0,6.2862,97857.0,6.9674,47605.1277,3.3895,10915.5958,0.7772,35802.3312,2.5491,77913.0741,5.5474,326140.8177,23.2211,58655.4467,4.1763,132705.967,9.4486,31463.8953,2.2402,4099.0495,0.2919,854.2955,0.0608,45971.0255,3.2731,123631.5383,8.8025,-0.0475065600147708,0.304541937559828,0.089974638843936,0.443456884014335,11.2597793056126,20.3175783772622
5.3,48.4,82.6,29.6,8.9,16.4,16.6,0.0,13.3,23.0,15.5849056603774,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.0826413237560233,0.290261423940753,0.137285157054998,0.448329238140623,22.5992437039318,19.7217982968292
4.9,49.6,69.0,30.3,8.3,17.6,18.2,0.0,12.7,23.9,14.0816326530612,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.311887240098292,0.289555458338753,0.0957995004659742,0.435097479094615,65.1437252921792,32.0748811537903
4.2,41.9,65.1,28.6,8.1,15.4,16.7,0.0,13.2,22.0,15.5,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.477508371797112,0.279799816357178,0.165753482958461,0.483971170262385,108.434198531285,43.8970745927544
3.5,26.1,18.5,27.1,3.5,12.2,14.1,0.1,14.9,19.7,5.28571428571429,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.582052003919445,0.268425834521243,0.22407941391388,0.435535482725882,119.452859907253,42.3488642026019
2.5,22.1,19.1,22.6,3.3,7.2,10.4,3.6,15.4,14.9,7.64,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.639820436082544,0.262928047317516,0.243014564830766,0.456370495664883,152.899335209017,61.6893831806798
2.2,15.3,3.9,21.2,1.1,3.9,8.3,9.1,17.3,12.5,1.77272727272727,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.610471590242425,0.259594391951552,0.201409937820252,0.496199406265937,137.333279506842,66.755364483952
2.2,23.5,11.0,19.9,2.6,4.7,8.5,7.6,15.1,12.3,5.0,369450.0,26.2767,85543.2,6.0842,118623.6,8.437,48048.2672,3.4174,11040.44,0.7852,36186.4709,2.5737,76915.1558,5.4705,296928.2621,21.1187,50976.2754,3.6256,126573.7423,9.0024,36312.4592,2.5827,3556.0634,0.2529,725.186,0.0516,46149.6534,3.2823,124034.4802,8.8218,0.465998990066593,0.268184088649828,0.256081839538411,0.432641779572906,74.8674694433378,34.8173946675067
